rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
22836,15228,__pr_graph_lp_or_to_or_and__: 82580:item-deliver: py-logo-15tiles --> item: py-logo-15tiles:noncoproduct-route,,,True,item-deliver: py-logo-15tiles --> item: py-logo-15tiles,False,False,1.0433574627698827e-36,7.8835762040633803e-37
22837,17515,__pr_graph_lp_or_to_or_and__: 8821:item: tuuphra-mk02 --> entity-operate-py-module: tuuphra-plantation-mk04,,,True,item: tuuphra-mk02 --> entity-operate-py-module: tuuphra-plantation-mk04,False,False,1.0432198947593229e-36,7.8825367444982852e-37
22838,23142,item-deliver: py-rtg,item-deliver,py-rtg,False,,False,False,-1.0432159348503702e-36,7.882506823550668e-37
22839,7586,__pr_graph_lp_or_to_or_and__: 30843:item-craft: pbsb-alloy --> item: pbsb-alloy,,,True,item-craft: pbsb-alloy --> item: pbsb-alloy,False,False,-1.0429838870369026e-36,7.8807534775635677e-37
22840,8557,__pr_graph_lp_or_to_or_and__: 53515:item: vrauks --> recipe-py-module: vrauks-cocoon-1,,,True,item: vrauks --> recipe-py-module: vrauks-cocoon-1,False,False,1.0429176906755541e-36,7.8802532999372569e-37
22841,6798,__pr_graph_lp_or_to_or_and__: 25437:item-craft: trits-reef-mk03 --> item: trits-reef-mk03,,,True,item-craft: trits-reef-mk03 --> item: trits-reef-mk03,False,False,-1.0428609090108951e-36,7.8798242594632989e-37
22842,15046,__pr_graph_lp_or_to_or_and__: 82230:item-deliver: tholins-barrel --> item: tholins-barrel:noncoproduct-route,,,True,item-deliver: tholins-barrel --> item: tholins-barrel,False,False,1.042703180818893e-36,7.8786324702007044e-37
22843,18299,entity-build: electrolyzer-mk03,entity-build,electrolyzer-mk03,False,,False,False,-1.0424923656607791e-36,7.8770395574902808e-37
22844,14855,__pr_graph_lp_or_to_or_and__: 81868:item-deliver: acetylene-barrel --> item: acetylene-barrel:noncoproduct-route,,,True,item-deliver: acetylene-barrel --> item: acetylene-barrel,False,False,-1.042344578906798e-36,7.8759228854209889e-37
22845,7024,__pr_graph_lp_or_to_or_and__: 27548:item-craft: dhilmos-egg --> item: dhilmos-egg,,,True,item-craft: dhilmos-egg --> item: dhilmos-egg,False,False,-1.0423152269556334e-36,7.8757011030002925e-37
22846,15913,__pr_graph_lp_or_to_or_and__: 8359:item: chipshooter-mk03 --> entity-build-item: chipshooter-mk03,,,True,item: chipshooter-mk03 --> entity-build-item: chipshooter-mk03,False,False,-1.0419904168932508e-36,7.8732468483751894e-37
22847,2629,__pr_graph_lp_or_cost_row__: item: organic-acid-anhydride-barrel,,,True,node-cost:item: organic-acid-anhydride-barrel,False,False,1.0417739157688928e-36,7.8716109726824903e-37
