rank_by_abs_component_1,matrix_index,action_key,node_type,name,synthetic,source,coproduct,is_original_recipe,component_1,absolute_share_1
20967,23964,item-deliver: grease-table-mk01,item-deliver,grease-table-mk01,False,,False,False,1.2808859158538329e-56,8.8639818149313694e-57
20968,10757,__pr_graph_lp_or_to_or_and__: 78034:entity-build: evaporator-mk02 --> entity: evaporator-mk02:noncoproduct-route,,,True,entity-build: evaporator-mk02 --> entity: evaporator-mk02,False,False,1.27983607725934e-56,8.8567167259058606e-57
20969,19498,entity-build: arithmetic-combinator,entity-build,arithmetic-combinator,False,,False,False,1.2796662449760792e-56,8.8555414531889237e-57
20970,11032,__pr_graph_lp_or_to_or_and__: 78584:entity-build: gas-refinery-mk03 --> entity: gas-refinery-mk03:noncoproduct-route,,,True,entity-build: gas-refinery-mk03 --> entity: gas-refinery-mk03,False,False,1.2783074927786455e-56,8.8461386214300766e-57
20971,23724,item-deliver: express-splitter,item-deliver,express-splitter,False,,False,False,1.2772934400891617e-56,8.8391211778875144e-57
20972,20243,entity-build: tidal-mk03,entity-build,tidal-mk03,False,,False,False,1.2771756878387743e-56,8.8383063092148392e-57
20973,24575,item-deliver: nickel-pulp-02-barrel,item-deliver,nickel-pulp-02-barrel,False,,False,False,1.2769394114255858e-56,8.8366712300841549e-57
20974,9081,__pr_graph_lp_or_to_or_and__: 51709:item: auog-mk02 --> recipe-py-module: auog-pup-breeding-1,,,True,item: auog-mk02 --> recipe-py-module: auog-pup-breeding-1,False,False,1.2727429408364345e-56,8.8076308303664828e-57
20975,9083,__pr_graph_lp_or_to_or_and__: 51711:item: auog-mk04 --> recipe-py-module: auog-pup-breeding-1,,,True,item: auog-mk04 --> recipe-py-module: auog-pup-breeding-1,False,False,1.2727290176239505e-56,8.8075344790047132e-57
20976,23229,item-deliver: cadaveric-arum-codex,item-deliver,cadaveric-arum-codex,False,,False,False,1.2726029941646749e-56,8.8066623719439307e-57
20977,24424,item-deliver: moondrop-diesel,item-deliver,moondrop-diesel,False,,False,False,1.271981416973659e-56,8.8023609358444723e-57
20978,23225,item-deliver: butanol-barrel,item-deliver,butanol-barrel,False,,False,False,1.2719591187923428e-56,8.8022066280554287e-57
20979,14198,__pr_graph_lp_or_to_or_and__: 83445:item-deliver: grade-2-nexelit --> item: grade-2-nexelit:noncoproduct-route,,,True,item-deliver: grade-2-nexelit --> item: grade-2-nexelit,False,False,1.2711290700849958e-56,8.7964625281661523e-57
20980,24364,item-deliver: middle-oil-canister,item-deliver,middle-oil-canister,False,,False,False,1.2701436985013542e-56,8.7896435635025224e-57
20981,24653,item-deliver: olefin-plant-mk02,item-deliver,olefin-plant-mk02,False,,False,False,1.2690352942816629e-56,8.7819731888615548e-57
20982,6477,__pr_graph_lp_or_to_or_and__: 16719:item: fish-mk04 --> fuel-category: fish__0,,,True,item: fish-mk04 --> fuel-category: fish__0,False,False,1.2677687733282184e-56,8.7732086154045362e-57
20983,10385,__pr_graph_lp_or_to_or_and__: 75673:item: fish-mk04 --> energy-source-burner: fish_2_0,,,True,item: fish-mk04 --> energy-source-burner: fish_2_0,False,False,1.2677687733282184e-56,8.7732086154045362e-57
20984,20264,entity-build: upgrader-mk03,entity-build,upgrader-mk03,False,,False,False,1.2674773703851429e-56,8.7711920498726117e-57
20985,25264,item-deliver: scrubber-mk04,item-deliver,scrubber-mk04,False,,False,False,1.2639567422471983e-56,8.746828612500382e-57
20986,25241,item-deliver: sc-engine,item-deliver,sc-engine,False,,False,False,1.262745828495046e-56,8.7384488517850226e-57
20987,7931,__pr_graph_lp_or_to_or_and__: 29625:item-craft: caged-scrondrix --> item: caged-scrondrix,,,True,item-craft: caged-scrondrix --> item: caged-scrondrix,False,False,1.2592079833010547e-56,8.7139662690074002e-57
20988,24312,item-deliver: meat-caged-phagnot,item-deliver,meat-caged-phagnot,False,,False,False,1.2554601767613498e-56,8.688030712528368e-57
20989,9800,__pr_graph_lp_or_to_or_and__: 68845:item: phagnot-mk02 --> recipe-py-module: phagnot-cub-3-kicalk,,,True,item: phagnot-mk02 --> recipe-py-module: phagnot-cub-3-kicalk,False,False,1.2553526530765248e-56,8.6872866275359678e-57
20990,24550,item-deliver: neutron-moderator-mk04,item-deliver,neutron-moderator-mk04,False,,False,False,1.2548528659038968e-56,8.683828002255857e-57
20991,25221,item-deliver: sb-crushed,item-deliver,sb-crushed,False,,False,False,1.2542493407766054e-56,8.6796514899787282e-57
